Component 1,Component 2,Label,Species,Classification
2348.425561,-2658.313704,1580.66.sbml.csv,Lactobacillus brevis,Lactobacillaceae
-365.8118852,-581.289165,1580.66.sbml.csv,Lactobacillus brevis,Lactobacillaceae
80.77884484,-1929.323231,1580.66.sbml.csv,Lactobacillus brevis,Lactobacillaceae
1491.444896,-2499.257969,1580.66.sbml.csv,Lactobacillus brevis,Lactobacillaceae
816.0782429,-2325.132721,1580.66.sbml.csv,Lactobacillus brevis,Lactobacillaceae
304.9835556,-548.3598121,1580.66.sbml.csv,Lactobacillus brevis,Lactobacillaceae
883.5861616,-892.1437307,1580.66.sbml.csv,Lactobacillus brevis,Lactobacillaceae
1113.58515,-2342.437968,1580.66.sbml.csv,Lactobacillus brevis,Lactobacillaceae
1624.152742,-2673.320423,1580.66.sbml.csv,Lactobacillus brevis,Lactobacillaceae
1938.133026,-742.3232651,1580.66.sbml.csv,Lactobacillus brevis,Lactobacillaceae
1014.161025,-850.3338802,1580.66.sbml.csv,Lactobacillus brevis,Lactobacillaceae
225.6811824,-943.2151936,1580.66.sbml.csv,Lactobacillus brevis,Lactobacillaceae
2255.327121,-1371.698916,1580.66.sbml.csv,Lactobacillus brevis,Lactobacillaceae
1065.12117,-1984.723372,1580.66.sbml.csv,Lactobacillus brevis,Lactobacillaceae
2704.523908,-674.7607565,1580.66.sbml.csv,Lactobacillus brevis,Lactobacillaceae
1371.125673,-1986.828756,1580.66.sbml.csv,Lactobacillus brevis,Lactobacillaceae
1805.459859,579.7412845,1580.66.sbml.csv,Lactobacillus brevis,Lactobacillaceae
1536.700753,-1595.388233,1580.66.sbml.csv,Lactobacillus brevis,Lactobacillaceae
2538.087267,-1887.539682,1580.66.sbml.csv,Lactobacillus brevis,Lactobacillaceae
1424.262136,-1460.066047,1580.66.sbml.csv,Lactobacillus brevis,Lactobacillaceae
74.34956258,380.7512309,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
273.7666641,-561.2128544,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-2405.077373,-1582.254731,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-2113.543915,-727.375686,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-1105.666394,-1094.62403,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-249.6510155,-1240.80333,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
442.1707745,-750.7059588,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-1197.586836,-1162.640778,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-824.0515113,-526.5379265,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
375.4921963,-75.83608004,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-388.5339431,-1760.156083,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
719.8979193,600.2954772,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
44.23938216,-771.0424674,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
948.5632049,-75.12734842,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
191.3925959,190.940231,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
193.0483037,177.1264515,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
309.3725467,-570.8846318,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-656.0980179,-439.3132826,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-1739.360207,-750.3685251,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-1758.689568,-267.5069307,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-1817.349564,-904.1046515,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-651.5196974,-1127.250205,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-621.4521008,-52.20930951,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
965.5750561,523.820324,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-700.3520357,-867.7308265,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-1781.682127,-1363.546324,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-1412.319896,-1361.763374,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-361.6017657,-836.6282429,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-320.0824949,-731.8553468,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
60.80461561,-632.4312967,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-1498.287497,-1825.956827,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
480.9020592,-309.4592011,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-83.9558701,-1317.182704,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-2396.449616,-544.996492,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-1856.064435,-1180.413487,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-1319.298839,-755.4237223,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-901.2607132,-659.8281993,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-2127.689843,-1563.847087,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-1511.874769,-1521.688065,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-1859.186623,-822.2062598,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-81.09227433,-241.3005034,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-806.2034767,-709.9461928,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
1070.212665,-27.88709798,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-746.9954389,-684.0006779,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-2093.303597,-609.0147566,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-1069.439643,-837.5333338,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
390.6011514,-1228.944417,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-1641.446958,-1301.486215,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-478.473564,-645.5555462,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-773.5752059,-394.2415051,784613.4.sbml.csv,Lactobacillus delbrueckii,Lactobacillaceae
-1759.215827,2512.117483,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-2169.063185,2099.84804,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
223.1824107,2671.398693,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-1996.631108,1997.803564,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-1062.82125,1719.347893,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-1873.139257,1701.518442,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
64.83775202,2777.984122,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-1272.528149,2814.716096,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
148.2856058,1465.207036,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
88.99369657,3063.17986,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-1009.099347,2725.713499,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
158.4937691,2529.376794,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-1537.539482,1400.277243,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
582.4437434,3310.844846,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-854.8187156,2048.092539,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-1399.734214,2803.940893,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-1464.669047,2828.266908,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-2025.973173,1061.071213,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-1873.761438,2192.978688,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-1075.688798,1861.000362,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-687.3005122,1864.275718,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-328.70578,2581.328383,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
466.7521178,2773.708718,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-1502.166922,693.23725,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-1538.651178,634.5116895,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-582.7155362,2206.333435,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-408.3459548,2051.733683,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-686.3197594,3056.883966,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-1288.474875,1585.950771,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-1054.408596,2729.790939,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-621.6594185,1942.312304,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-741.0392438,3105.159002,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-1544.62232,2497.124371,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
370.2944694,2672.064702,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-39.19141227,2629.48787,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-1376.938317,2039.337751,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-565.4903318,2278.474274,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-701.1961443,2425.309902,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-255.2724879,2324.841511,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-581.4227584,2461.822597,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-637.6141744,2414.889586,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-687.3679227,2543.269005,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-1025.395603,1981.914554,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-348.8934562,2251.925338,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-505.7459175,2893.540828,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-738.4533713,2330.437656,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-275.435695,1771.528271,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-1185.386527,3314.413095,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-1288.061705,1812.766089,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-84.03577366,2617.118976,1685.10.sbml.csv,Bifidobacterium breve,Bifidobacteriaceae
-511.8070093,-1305.846832,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
217.2399691,-2179.145986,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
1392.340735,-2066.025525,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-427.8760342,-2093.819823,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-1557.936373,-1838.314468,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-375.9984521,-1937.811714,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-983.8262074,-1583.268245,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-511.0884438,-1797.078341,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-1076.983841,-1685.216939,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-647.370542,-1749.360674,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-1520.544632,-1294.703983,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
10.09278375,-2351.702714,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
178.3165512,-2397.819904,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-1462.739281,-1412.649354,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
546.3318267,-2087.296645,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-439.2036816,-2148.09711,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-949.2113942,-250.184408,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
196.890728,-2900.654758,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-481.599137,-1666.582494,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-1479.751699,-759.5937071,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-1721.295105,-755.1051849,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-1776.126621,-909.0943658,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-2612.615744,-2150.988344,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-2432.761373,-1295.545693,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-308.3059789,-2258.267728,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-788.1813766,-2101.385475,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
528.7236273,-2658.274096,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-118.7889469,-2334.920225,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-794.3171976,-1786.930818,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-227.624708,-2323.298842,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-511.9835175,-1806.406856,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
14.9638399,-1704.737147,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-834.4751871,-2704.58864,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-417.0110513,-2379.21925,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-1311.188178,-2410.086753,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-209.7587456,-439.5234316,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
180.5832174,-711.1546665,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
1193.502289,-500.4254556,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-2100.751115,-1629.999723,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
845.1491132,-1457.50497,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-348.5006239,-1412.671462,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-300.3721159,-1673.138358,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-974.7443165,-1468.777739,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-440.4016855,-1129.884513,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-1026.95033,-2268.12452,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-1622.244849,-2425.087303,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
412.0110888,-2546.205152,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-539.8200549,-1430.005254,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
537.5485165,-3019.538826,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-1518.686376,-232.6680808,1598.864.sbml.csv,Lactobacillus reuteri,Lactobacillaceae
-1409.129228,-640.5313537,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-2116.790584,-1431.061826,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-1240.085957,-1088.84098,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-2598.897529,-428.0339248,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-3234.447983,-2491.486644,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-2944.771715,-2321.316,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-2823.592669,-777.8729431,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-2964.144621,-714.2393958,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-3235.701996,-1556.078752,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-2464.086164,-2398.229502,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-2849.541468,-795.4615786,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-1574.824378,-135.7565492,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-3611.615597,-1455.729824,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-2352.257465,-1747.249336,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-3472.2143,-1258.613821,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-1813.522202,-936.0306136,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-3531.740984,-1396.104232,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-3042.294829,-148.2613565,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-2765.248634,-1765.9516,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-3109.932168,-973.8918271,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-3221.154666,-1909.037451,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-3187.511973,-2489.515784,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-2896.311804,-1684.045978,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-3579.096769,-1588.795332,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-2108.66289,529.672812,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-1962.33379,-1567.863724,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-1296.119826,-1824.363867,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-2338.890271,-1479.39122,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-2928.511006,-809.0284928,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-2696.847726,-250.4538727,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-2244.982711,-1682.108443,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-3408.44387,-1673.505083,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-1432.450995,-1147.657598,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-2875.828489,-2173.462248,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-2341.661026,-1998.958715,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-1564.405031,-2053.351485,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-3333.383647,-529.3517902,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-2669.868179,-2007.005186,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-2305.464111,-1184.959242,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-3306.755671,-2320.556343,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-3125.286515,-2210.754069,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-3652.558959,-1732.201145,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-3475.347728,-1788.723365,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-2878.514023,-413.6813536,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-2747.613501,-1207.569111,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-1181.45918,-1152.140589,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-3737.667097,-1668.72873,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-2806.579393,-611.1976085,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-3054.619125,-1467.597462,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
-3523.4514,-2028.365672,1314884.3.sbml.csv,Lactobacilllus acidophilus,Lactobacillaceae
1386.703359,734.8075549,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1786.300912,481.4323545,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1946.675942,-400.1035502,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1760.339209,544.5715811,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
2047.486183,-647.1016659,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1876.173501,-718.6186219,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1606.163859,-288.0468796,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
2612.231392,-52.41848542,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
2327.907916,-665.71027,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
2363.874743,-499.0382333,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1847.000262,-747.0954335,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
2071.551654,565.2516809,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1559.220636,61.72525032,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1687.582553,159.0522768,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1599.865874,-325.3519692,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
2089.498964,-480.3867886,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1758.878456,-84.18543658,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
891.043628,-874.4987331,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1634.661494,-417.257867,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
2401.399815,-307.0529806,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1548.086441,-489.0765986,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
2004.46313,-933.0296543,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1940.030484,-694.1205424,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1693.985369,-603.9910459,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1211.524053,-470.1655297,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1936.793222,207.1754533,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
2078.746058,660.290662,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
2350.609989,-1151.892157,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
2464.57913,143.2398947,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1594.024933,-43.26922392,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1656.781082,-954.6113161,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1108.349894,-607.6547594,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1812.234422,450.8228428,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1961.777974,-545.8938186,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1865.966486,-1366.550368,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
2406.059582,-202.8896497,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
824.0203145,-256.8388968,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
2064.962952,-1138.357256,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1804.626035,-100.1850077,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
2139.343916,1502.615724,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1836.085436,-744.9092323,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1742.373291,-176.5946601,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
2085.645958,-851.370196,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1778.318697,-26.13560111,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1752.36887,-360.0385105,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1852.714881,-537.0905825,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1980.154682,-1085.302333,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
2299.041435,15.16868769,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1361.718852,-1121.744265,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
1823.92405,-1369.801399,79880.20.sbml.csv,Bacillus clausii,Bacillaceae
-1046.649934,3247.969976,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-665.4858354,3523.661438,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-648.4674801,2678.142835,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-487.7100919,3424.724436,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
421.1113582,2589.384211,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1378.933251,2257.47911,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1349.140905,1425.548825,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
755.9172856,3950.846168,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-816.3226993,2850.877116,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-27.91660578,2122.002654,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-637.1981396,3104.679864,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
541.9138156,3786.785601,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
54.77573179,3820.706152,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
311.6905314,3961.121789,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-94.21911435,2984.910673,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-222.6979826,2674.482485,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-327.9233273,3271.300185,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-770.2735168,3217.406836,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-562.526798,3337.353651,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-72.89439837,3384.091784,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1049.580583,2472.845562,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-43.71566367,3503.336428,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1070.235848,3169.388816,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
-1695.377834,3809.342863,1682.258.sbml.csv,Bifidobacterium longum,Bifidobacteriaceae
